0,0,c1
1,0,c1
2,0,c1
3,0,c1
4,0,c1
5,0,c1
6,0,c1
7,0,c1
8,0,c1
9,0,c1
10,0,c1
11,0,c1
12,0,c1
13,0,c1
14,0,c1
15,0,c1
16,0,c1
17,0,c1
18,0,c1
19,0,c1
20,1,c1
21,2,c1
22,5,c1
23,5,c1
24,8,c1
25,9,c1
26,11,c1
27,13,c1
28,17,c1
29,21,c1
30,22,c1
31,23,c1
32,28,c1
33,30,c1
34,33,c1
35,33,c1
36,36,c1
37,37,c1
38,41,c1
39,42,c1
40,47,c1
41,50,c1
42,50,c1
43,55,c1
44,56,c1
45,60,c1
46,62,c1
47,66,c1
48,68,c1
49,73,c1
50,74,c1
51,75,c1
52,76,c1
53,82,c1
54,86,c1
55,87,c1
56,91,c1
57,95,c1
58,100,c1
59,102,c1
60,105,c1
61,108,c1
62,113,c1
63,116,c1
64,119,c1
65,123,c1
66,130,c1
67,130,c1
68,136,c1
69,138,c1
70,142,c1
71,144,c1
72,148,c1
73,149,c1
74,154,c1
75,158,c1
76,165,c1
77,168,c1
78,169,c1
79,169,c1
80,173,c1
81,177,c1
82,185,c1
83,187,c1
84,190,c1
85,194,c1
86,200,c1
87,206,c1
88,210,c1
89,215,c1
90,223,c1
91,224,c1
92,227,c1
93,236,c1
94,239,c1
95,248,c1
96,253,c1
97,259,c1
98,264,c1
99,268,c1
100,274,c1
101,282,c1
102,285,c1
103,290,c1
104,293,c1
105,301,c1
106,307,c1
107,310,c1
108,315,c1
109,320,c1
110,322,c1
111,329,c1
112,333,c1
113,336,c1
114,336,c1
115,339,c1
116,349,c1
117,354,c1
118,360,c1
119,363,c1
120,371,c1
121,376,c1
122,379,c1
123,387,c1
124,392,c1
125,396,c1
126,398,c1
127,406,c1
128,411,c1
129,417,c1
130,418,c1
131,422,c1
132,431,c1
133,435,c1
134,439,c1
135,447,c1
136,456,c1
137,460,c1
138,463,c1
139,470,c1
140,475,c1
141,479,c1
142,483,c1
143,494,c1
144,498,c1
145,503,c1
146,512,c1
147,519,c1
148,523,c1
149,528,c1
150,531,c1
151,535,c1
152,545,c1
153,550,c1
154,557,c1
155,562,c1
156,570,c1
157,574,c1
158,579,c1
159,586,c1
160,589,c1
161,595,c1
162,600,c1
163,605,c1
164,609,c1
165,612,c1
166,617,c1
167,621,c1
168,631,c1
169,636,c1
170,645,c1
171,650,c1
172,658,c1
173,665,c1
174,671,c1
175,675,c1
176,680,c1
177,685,c1
178,692,c1
179,696,c1
180,699,c1
181,708,c1
182,712,c1
183,721,c1
184,726,c1
185,733,c1
186,737,c1
187,744,c1
188,748,c1
189,756,c1
190,757,c1
191,763,c1
192,771,c1
193,777,c1
194,781,c1
195,786,c1
196,790,c1
197,793,c1
198,800,c1
199,805,c1
200,810,c1
201,819,c1
202,821,c1
203,829,c1
204,836,c1
205,841,c1
206,846,c1
207,850,c1
208,851,c1
209,856,c1
210,862,c1
211,866,c1
212,872,c1
213,877,c1
214,883,c1
215,888,c1
216,893,c1
217,896,c1
218,903,c1
219,906,c1
220,910,c1
221,918,c1
222,920,c1
223,927,c1
224,929,c1
225,933,c1
226,938,c1
227,942,c1
228,946,c1
229,951,c1
230,953,c1
231,956,c1
232,960,c1
233,964,c1
234,968,c1
235,968,c1
236,976,c1
237,978,c1
238,983,c1
239,983,c1
240,984,c1
241,986,c1
242,991,c1
243,994,c1
244,995,c1
245,997,c1
246,999,c1
247,1000,c1
0,0,c2
1,0,c2
2,0,c2
3,0,c2
4,0,c2
5,0,c2
6,0,c2
7,0,c2
8,0,c2
9,0,c2
10,0,c2
11,0,c2
12,0,c2
13,0,c2
14,0,c2
15,0,c2
16,0,c2
17,0,c2
18,0,c2
19,0,c2
20,0,c2
21,0,c2
22,0,c2
23,0,c2
24,0,c2
25,0,c2
26,0,c2
27,0,c2
28,0,c2
29,0,c2
30,0,c2
31,0,c2
32,0,c2
33,0,c2
34,0,c2
35,0,c2
36,0,c2
37,0,c2
38,0,c2
39,0,c2
40,0,c2
41,0,c2
42,0,c2
43,0,c2
44,0,c2
45,0,c2
