line
184,373,c1,tabu,right
185,375,c1,tabu,right
186,375,c1,tabu,right
187,375,c1,tabu,right
188,375,c1,tabu,right
189,375,c1,tabu,right
190,375,c1,tabu,right
191,375,c1,tabu,right
192,375,c1,tabu,right
193,375,c1,tabu,right
194,375,c1,tabu,right
195,380,c1,tabu,right
196,385,c1,tabu,right
197,390,c1,tabu,right
198,395,c1,tabu,right
199,400,c1,tabu,right
200,405,c1,tabu,right
201,409,c1,tabu,right
202,414,c1,tabu,right
203,418,c1,tabu,right
204,422,c1,tabu,right
205,426,c1,tabu,right
206,431,c1,tabu,right
207,433,c1,tabu,right
208,437,c1,tabu,right
209,439,c1,tabu,right
210,443,c1,tabu,right
211,445,c1,tabu,right
212,450,c1,tabu,right
213,452,c1,tabu,right
214,453,c1,tabu,right
215,458,c1,tabu,right
216,459,c1,tabu,right
217,461,c1,tabu,right
218,465,c1,tabu,right
219,466,c1,tabu,right
220,468,c1,tabu,right
221,470,c1,tabu,right
222,473,c1,tabu,right
223,478,c1,tabu,right
224,483,c1,tabu,right
225,487,c1,tabu,right
226,492,c1,tabu,right
227,497,c1,tabu,right
228,500,c1,tabu,right
0,0,c2,tabu,right
1,0,c2,tabu,right
2,0,c2,tabu,right
3,0,c2,tabu,right
4,0,c2,tabu,right
5,0,c2,tabu,right
6,0,c2,tabu,right
7,0,c2,tabu,right
8,0,c2,tabu,right
9,0,c2,tabu,right
10,0,c2,tabu,right
11,0,c2,tabu,right
12,0,c2,tabu,right
13,0,c2,tabu,right
14,0,c2,tabu,right
15,0,c2,tabu,right
16,0,c2,tabu,right
17,0,c2,tabu,right
18,0,c2,tabu,right
19,0,c2,tabu,right
20,0,c2,tabu,right
21,0,c2,tabu,right
22,0,c2,tabu,right
23,0,c2,tabu,right
24,0,c2,tabu,right
25,0,c2,tabu,right
26,0,c2,tabu,right
27,0,c2,tabu,right
28,0,c2,tabu,right
29,0,c2,tabu,right
30,0,c2,tabu,right
31,0,c2,tabu,right
32,0,c2,tabu,right
33,0,c2,tabu,right
34,0,c2,tabu,right
35,0,c2,tabu,right
36,0,c2,tabu,right
37,0,c2,tabu,right
38,0,c2,tabu,right
39,0,c2,tabu,right
40,0,c2,tabu,right
41,0,c2,tabu,right
42,0,c2,tabu,right
43,0,c2,tabu,right
44,0,c2,tabu,right
45,0,c2,tabu,right
46,0,c2,tabu,right
47,0,c2,tabu,right
48,0,c2,tabu,right
49,0,c2,tabu,right
50,0,c2,tabu,right
51,0,c2,tabu,right
52,0,c2,tabu,right
53,0,c2,tabu,right
54,0,c2,tabu,right
55,0,c2,tabu,right
56,0,c2,tabu,right
57,0,c2,tabu,right
58,0,c2,tabu,right
59,0,c2,tabu,right
60,0,c2,tabu,right
61,0,c2,tabu,right
62,0,c2,tabu,right
63,0,c2,tabu,right
64,0,c2,tabu,right
65,0,c2,tabu,right
66,0,c2,tabu,right
67,0,c2,tabu,right
68,0,c2,tabu,right
69,0,c2,tabu,right
70,0,c2,tabu,right
71,0,c2,tabu,right
72,0,c2,tabu,right
73,0,c2,tabu,right
74,0,c2,tabu,right
75,0,c2,tabu,right
76,0,c2,tabu,right
77,0,c2,tabu,right
78,0,c2,tabu,right
79,0,c2,tabu,right
80,0,c2,tabu,right
81,0,c2,tabu,right
82,0,c2,tabu,right
83,0,c2,tabu,right
84,0,c2,tabu,right
85,0,c2,tabu,right
86,0,c2,tabu,right
87,0,c2,tabu,right
88,0,c2,tabu,right
89,0,c2,tabu,right
90,0,c2,tabu,right
91,0,c2,tabu,right
92,0,c2,tabu,right
93,0,c2,tabu,right
94,0,c2,tabu,right
95,0,c2,tabu,right
96,0,c2,tabu,right
97,0,c2,tabu,right
98,0,c2,tabu,right
99,0,c2,tabu,right
100,0,c2,tabu,right
101,0,c2,tabu,right
102,0,c2,tabu,right
103,0,c2,tabu,right
104,0,c2,tabu,right
105,0,c2,tabu,right
106,0,c2,tabu,right
107,0,c2,tabu,right
108,0,c2,tabu,right
109,0,c2,tabu,right
110,0,c2,tabu,right
111,0,c2,tabu,right
112,0,c2,tabu,right
113,0,c2,tabu,right
114,0,c2,tabu,right
115,0,c2,tabu,right
116,0,c2,tabu,right
117,0,c2,tabu,right
118,0,c2,tabu,right
119,0,c2,tabu,right
120,0,c2,tabu,right
121,0,c2,tabu,right
122,0,c2,tabu,right
123,0,c2,tabu,right
124,0,c2,tabu,right
125,0,c2,tabu,right
126,0,c2,tabu,right
127,0,c2,tabu,right
128,0,c2,tabu,right
129,0,c2,tabu,right
130,0,c2,tabu,right
131,0,c2,tabu,right
132,0,c2,tabu,right
133,0,c2,tabu,right
134,0,c2,tabu,right
135,0,c2,tabu,right
136,0,c2,tabu,right
137,0,c2,tabu,right
138,0,c2,tabu,right
139,0,c2,tabu,right
140,0,c2,tabu,right
141,0,c2,tabu,right
142,0,c2,tabu,right
143,0,c2,tabu,right
144,0,c2,tabu,right
145,0,c2,tabu,right
146,0,c2,tabu,right
147,0,c2,tabu,right
148,0,c2,tabu,right
149,0,c2,tabu,right
150,0,c2,tabu,right
151,0,c2,tabu,right
152,0,c2,tabu,right
153,0,c2,tabu,right
154,0,c2,tabu,right
155,0,c2,tabu,right
156,0,c2,tabu,right
157,0,c2,tabu,right
158,0,c2,tabu,right
159,0,c2,tabu,right
160,0,c2,tabu,right
161,0,c2,tabu,right
162,0,c2,tabu,right
163,0,c2,tabu,right
164,0,c2,tabu,right
165,0,c2,tabu,right
166,0,c2,tabu,right
167,0,c2,tabu,right
168,0,c2,tabu,right
169,0,c2,tabu,right
170,0,c2,tabu,right
171,0,c2,tabu,right
172,0,c2,tabu,right
173,0,c2,tabu,right
174,0,c2,tabu,right
175,0,c2,tabu,right
176,0,c2,tabu,right
177,0,c2,tabu,right
178,0,c2,tabu,right
179,0,c2,tabu,right
180,0,c2,tabu,right
181,0,c2,tabu,right
182,0,c2,tabu,right
183,0,c2,tabu,right
184,0,c2,tabu,right
185,0,c2,tabu,right
186,0,c2,tabu,right
187,0,c2,tabu,right
188,0,c2,tabu,right
189,0,c2,tabu,right
190,0,c2,tabu,right
191,0,c2,tabu,right
192,0,c2,tabu,right
193,0,c2,tabu,right
194,0,c2,tabu,right
195,0,c2,tabu,right
196,0,c2,tabu,right
197,0,c2,tabu,right
198,0,c2,tabu,right
199,0,c2,tabu,right
200,0,c2,tabu,right
201,0,c2,tabu,right
202,0,c2,tabu,right
203,0,c2,tabu,right
204,0,c2,tabu,right
205,0,c2,tabu,right
206,0,c2,tabu,right
207,0,c2,tabu,right
208,0,c2,tabu,right
209,0,c2,tabu,right
210,0,c2,tabu,right
211,0,c2,tabu,right
212,0,c2,tabu,right
213,0,c2,tabu,right
214,0,c2,tabu,right
215,0,c2,tabu,right
216,0,c2,tabu,right
217,0,c2,tabu,right
218,0,c2,tabu,right
219,0,c2,tabu,right
220,0,c2,tabu,right
221,0,c2,tabu,right
222,0,c2,tabu,right
223,0,c2,tabu,right
224,0,c2,tabu,right
225,0,c2,tabu,right
226,0,c2,tabu,right
227,0,c2,tabu,right
228,0,c2,tabu,right
