0.5664739884393064,0.6820809248554913,0.6820809248554913,0.6820809248554913,0.6820809248554913,0.6820809248554913,0.7109826589595376,0.7109826589595376,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.8265895953757225,0.7109826589595376
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.9421965317919075,0.9421965317919075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.9421965317919075,0.9421965317919075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
0.8265895953757225,1.0,1.0,1.0,1.0,1.0,0.8265895953757225,0.8265895953757225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8265895953757225
