160.0;198.0;246.0;306.0;381.0;474.0;591.0;737.0;767.0;921.0;921.0;922.0;921.0;921.0;767.0;737.0;591.0;474.0;381.0;306.0
160.0;198.0;246.0;306.0;381.0;475.0;592.0;738.0;921.0;958.0;1150.0;1151.0;1150.0;958.0;921.0;738.0;592.0;475.0;381.0;306.0
160.0;198.0;246.0;306.0;381.0;475.0;592.0;738.0;921.0;1150.0;1197.0;1437.0;1197.0;1150.0;921.0;738.0;592.0;475.0;381.0;306.0
161.0;199.0;247.0;307.0;382.0;476.0;593.0;739.0;922.0;1151.0;1437.0;1496.0;1437.0;1151.0;922.0;739.0;593.0;476.0;382.0;307.0
160.0;198.0;246.0;306.0;381.0;475.0;592.0;738.0;921.0;1150.0;1197.0;1437.0;1197.0;1150.0;921.0;738.0;592.0;475.0;381.0;306.0
160.0;198.0;246.0;306.0;381.0;475.0;592.0;738.0;921.0;958.0;1150.0;1151.0;1150.0;958.0;921.0;738.0;592.0;475.0;381.0;306.0
160.0;198.0;246.0;306.0;381.0;474.0;591.0;737.0;767.0;921.0;921.0;922.0;921.0;921.0;767.0;737.0;591.0;474.0;381.0;306.0
159.0;197.0;245.0;305.0;380.0;473.0;590.0;614.0;737.0;738.0;738.0;739.0;738.0;738.0;737.0;614.0;590.0;473.0;380.0;305.0

